product_name,product_type,clean_ingreds,ingredients_list,num_ingredients,price_idr,price_category,ingreds_text,ingredients_str,cluster,cluster_label
Clinique for Men Face Wash 200ml,Cleanser,"['sodium laureth sulfate', 'sodium chloride', 'cocamidopropyl hydroxysultaine', 'lauramidopropyl betaine', 'sodium cocoyl sarcosinate', 'tea-cocoyl glutamate', 'aloe barbadenis extract', 'sodium hyaluronate', 'sucrose', 'di-ppg-2 myreth-10 adipate', 'hexylene glycol', 'chamomilla recutita flower oil', 'butylene glycol', 'caprylyl glycol', 'cetyl dimethicon', 'sodium sulfate', 'polyquaternium-7', 'laureth-2', 'peg-120 methyl glucose dioleate', 'tocopheryl acetate', 'edta', 'disodium edta', 'sodium benzoate', 'phenoxyethanol']","['sodium laureth sulfate', 'sodium chloride', 'cocamidopropyl hydroxysultaine', 'lauramidopropyl betaine', 'sodium cocoyl sarcosinate', 'tea-cocoyl glutamate', 'aloe barbadenis extract', 'sodium hyaluronate', 'sucrose', 'di-ppg-2 myreth-10 adipate', 'hexylene glycol', 'chamomilla recutita flower oil', 'butylene glycol', 'caprylyl glycol', 'cetyl dimethicon', 'sodium sulfate', 'polyquaternium-7', 'laureth-2', 'peg-120 methyl glucose dioleate', 'tocopheryl acetate', 'edta', 'disodium edta', 'sodium benzoate', 'phenoxyethanol']",24,330000.0,Medium,sodium laureth sulfate sodium chloride cocamidopropyl hydroxysultaine lauramidopropyl betaine sodium cocoyl sarcosinate tea-cocoyl glutamate aloe barbadenis extract sodium hyaluronate sucrose di-ppg-2 myreth-10 adipate hexylene glycol chamomilla recutita flower oil butylene glycol caprylyl glycol cetyl dimethicon sodium sulfate polyquaternium-7 laureth-2 peg-120 methyl glucose dioleate tocopheryl acetate edta disodium edta sodium benzoate phenoxyethanol,sodium_laureth_sulfate sodium_chloride cocamidopropyl_hydroxysultaine lauramidopropyl_betaine sodium_cocoyl_sarcosinate tea-cocoyl_glutamate aloe_barbadenis_extract sodium_hyaluronate sucrose di-ppg-2_myreth-10_adipate hexylene_glycol chamomilla_recutita_flower_oil butylene_glycol caprylyl_glycol cetyl_dimethicon sodium_sulfate polyquaternium-7 laureth-2 peg-120_methyl_glucose_dioleate tocopheryl_acetate edta disodium_edta sodium_benzoate phenoxyethanol,2,Acne & Purifying
Neutrogena Pink Grapefruit Medicated Facial Wipes,Cleanser,"['alcohol denat', 'butylene glycol', 'salicylic acid', 'ppg-26 buteth-26', 'peg-7 glyceryl cocoate', 'sodium hydroxide', 'castor oil', 'benzoic acid', 'menthol', 'disodium edta', 'phenoxyethanol', 'parfum']","['alcohol denat', 'butylene glycol', 'salicylic acid', 'ppg-26 buteth-26', 'peg-7 glyceryl cocoate', 'sodium hydroxide', 'castor oil', 'benzoic acid', 'menthol', 'disodium edta', 'phenoxyethanol', 'parfum']",12,79800.0,Low,alcohol denat butylene glycol salicylic acid ppg-26 buteth-26 peg-7 glyceryl cocoate sodium hydroxide castor oil benzoic acid menthol disodium edta phenoxyethanol parfum,alcohol_denat butylene_glycol salicylic_acid ppg-26_buteth-26 peg-7_glyceryl_cocoate sodium_hydroxide castor_oil benzoic_acid menthol disodium_edta phenoxyethanol parfum,1,Hydrating & Anti-Aging
Murad Clarifying Cleanser 200ml,Cleanser,"['cocamidopropyl betaine', 'sodium c14-16 olefin sulfonate', 'salicylic acid', 'methyl gluceth-20', 'ppg-26 buteth-26', 'castor oil', 'butyleneglycol', 'cimicifuga racemosa root extract', 'camellia oleifera seed oil', 'silver citrate', 'menthol', 'peg-150 distearate', 'zea mays starch', 'hydrolyzed corn starch', 'hydrolyzed corn starch', 'glyceryl stearate', 'cocamidopropyl dimethylamine', 'polysorbate 80', 'citric acid', 'disodium edta', 'methylparaben', 'limonene', 'citrus reticulata fruit extract', 'cymbopogon nardus oil', 'citrus limon juice extract', 'citrus aurantifolia oil', 'lavandula hybrida extract', 'citrus nobilis oil', 'prunus armeniaca fruit extract', 'parfum']","['cocamidopropyl betaine', 'sodium c14-16 olefin sulfonate', 'salicylic acid', 'methyl gluceth-20', 'ppg-26 buteth-26', 'castor oil', 'butyleneglycol', 'cimicifuga racemosa root extract', 'camellia oleifera seed oil', 'silver citrate', 'menthol', 'peg-150 distearate', 'zea mays starch', 'hydrolyzed corn starch', 'hydrolyzed corn starch', 'glyceryl stearate', 'cocamidopropyl dimethylamine', 'polysorbate 80', 'citric acid', 'disodium edta', 'methylparaben', 'limonene', 'citrus reticulata fruit extract', 'cymbopogon nardus oil', 'citrus limon juice extract', 'citrus aurantifolia oil', 'lavandula hybrida extract', 'citrus nobilis oil', 'prunus armeniaca fruit extract', 'parfum']",30,500000.0,Medium,cocamidopropyl betaine sodium c14-16 olefin sulfonate salicylic acid methyl gluceth-20 ppg-26 buteth-26 castor oil butyleneglycol cimicifuga racemosa root extract camellia oleifera seed oil silver citrate menthol peg-150 distearate zea mays starch hydrolyzed corn starch hydrolyzed corn starch glyceryl stearate cocamidopropyl dimethylamine polysorbate 80 citric acid disodium edta methylparaben limonene citrus reticulata fruit extract cymbopogon nardus oil citrus limon juice extract citrus aurantifolia oil lavandula hybrida extract citrus nobilis oil prunus armeniaca fruit extract parfum,cocamidopropyl_betaine sodium_c14-16_olefin_sulfonate salicylic_acid methyl_gluceth-20 ppg-26_buteth-26 castor_oil butyleneglycol cimicifuga_racemosa_root_extract camellia_oleifera_seed_oil silver_citrate menthol peg-150_distearate zea_mays_starch hydrolyzed_corn_starch hydrolyzed_corn_starch glyceryl_stearate cocamidopropyl_dimethylamine polysorbate_80 citric_acid disodium_edta methylparaben limonene citrus_reticulata_fruit_extract cymbopogon_nardus_oil citrus_limon_juice_extract citrus_aurantifolia_oil lavandula_hybrida_extract citrus_nobilis_oil prunus_armeniaca_fruit_extract parfum,2,Acne & Purifying
L'Oréal Paris Fine Flowers Cleansing Wash 150ml,Cleanser,"['glycerin', 'disodium cocoamphodiacetate', 'cocamidopropyl betaine', 'peg-7 glyceryl cocoate', 'sodium laureth sulfate', 'glycol distearate', 'jasminum officinale extract', 'ppg-5-ceteth-20', 'peg-55 propylene glycol oleate', 'peg-75 shea butter glycerides', 'rosa gallica extract', 'sorbitol', 'sodium chloride', 'sodium hydroxide', 'propylene glycol', 'citric acid', 'pentylene glycol', 'polyquaternium-7', 'acrylates copolymer', 'sodium benzoate']","['glycerin', 'disodium cocoamphodiacetate', 'cocamidopropyl betaine', 'peg-7 glyceryl cocoate', 'sodium laureth sulfate', 'glycol distearate', 'jasminum officinale extract', 'ppg-5-ceteth-20', 'peg-55 propylene glycol oleate', 'peg-75 shea butter glycerides', 'rosa gallica extract', 'sorbitol', 'sodium chloride', 'sodium hydroxide', 'propylene glycol', 'citric acid', 'pentylene glycol', 'polyquaternium-7', 'acrylates copolymer', 'sodium benzoate']",20,79800.0,Low,glycerin disodium cocoamphodiacetate cocamidopropyl betaine peg-7 glyceryl cocoate sodium laureth sulfate glycol distearate jasminum officinale extract ppg-5-ceteth-20 peg-55 propylene glycol oleate peg-75 shea butter glycerides rosa gallica extract sorbitol sodium chloride sodium hydroxide propylene glycol citric acid pentylene glycol polyquaternium-7 acrylates copolymer sodium benzoate,glycerin disodium_cocoamphodiacetate cocamidopropyl_betaine peg-7_glyceryl_cocoate sodium_laureth_sulfate glycol_distearate jasminum_officinale_extract ppg-5-ceteth-20 peg-55_propylene_glycol_oleate peg-75_shea_butter_glycerides rosa_gallica_extract sorbitol sodium_chloride sodium_hydroxide propylene_glycol citric_acid pentylene_glycol polyquaternium-7 acrylates_copolymer sodium_benzoate,2,Acne & Purifying
Clinique Redness Solutions Soothing Cleanser 150ml,Cleanser,"['squalene', 'glycerin', 'butylene glycol', 'phenyl trimethicone', 'ammonium acryloyldimethyltaurate/vp', 'cucumis sativus extract', 'hordeum vulgare extract', 'sucrose stearate', 'sea whip extract', 'cholesterol', 'helianthus annuus seed oil', 'acetyl glucosamine', 'lactobacillus', 'ppg-20 methyl glucose ether', 'caffeinee', 'propylene glycol dicoco-caprylate', 'caprylyl glycol', 'disodium edta', 'bht', 'phenoxyethanol', 'ci 19140', 'ci 61570', 'ci 42090']","['squalene', 'glycerin', 'butylene glycol', 'phenyl trimethicone', 'ammonium acryloyldimethyltaurate/vp', 'cucumis sativus extract', 'hordeum vulgare extract', 'sucrose stearate', 'sea whip extract', 'cholesterol', 'helianthus annuus seed oil', 'acetyl glucosamine', 'lactobacillus', 'ppg-20 methyl glucose ether', 'caffeinee', 'propylene glycol dicoco-caprylate', 'caprylyl glycol', 'disodium edta', 'bht', 'phenoxyethanol', 'ci 19140', 'ci 61570', 'ci 42090']",23,380000.0,Medium,squalene glycerin butylene glycol phenyl trimethicone ammonium acryloyldimethyltaurate/vp cucumis sativus extract hordeum vulgare extract sucrose stearate sea whip extract cholesterol helianthus annuus seed oil acetyl glucosamine lactobacillus ppg-20 methyl glucose ether caffeinee propylene glycol dicoco-caprylate caprylyl glycol disodium edta bht phenoxyethanol ci 19140 ci 61570 ci 42090,squalene glycerin butylene_glycol phenyl_trimethicone ammonium_acryloyldimethyltaurate/vp cucumis_sativus_extract hordeum_vulgare_extract sucrose_stearate sea_whip_extract cholesterol helianthus_annuus_seed_oil acetyl_glucosamine lactobacillus ppg-20_methyl_glucose_ether caffeinee propylene_glycol_dicoco-caprylate caprylyl_glycol disodium_edta bht phenoxyethanol ci_19140 ci_61570 ci_42090,1,Hydrating & Anti-Aging
REN Evercalm™ Gentle Cleansing Milk 150ml,Cleanser,"['cetearyl ethylhexanoate', 'cetearyl alcohol', 'capric triglyceride', 'sesamium indicum seed oil', 'cetearyl glucoside', 'butyrospermum parkii', 'myristyl myristate', 'glycerin', 'ribes nigrum bud oil', 'phenoxyethanol', 'helianthus annuus seed oil', 'oryzanol', 'bisabolol', 'sodium hydroxymethylglycinate', 'hippophae rhamnoides extract', 'calendula officinalis extract', 'citric acid', 'tocopherol', 'xanthan gum', 'limonene', 'linalool', 'anthemis nobilis flower water', 'pelargonium graveolens extract', 'foeniculum vulgare seed extract', 'citronellol', 'citrus nobilis oil', 'anthemis nobilis flower water', 'cinnamomum camphora bark oil']","['cetearyl ethylhexanoate', 'cetearyl alcohol', 'capric triglyceride', 'sesamium indicum seed oil', 'cetearyl glucoside', 'butyrospermum parkii', 'myristyl myristate', 'glycerin', 'ribes nigrum bud oil', 'phenoxyethanol', 'helianthus annuus seed oil', 'oryzanol', 'bisabolol', 'sodium hydroxymethylglycinate', 'hippophae rhamnoides extract', 'calendula officinalis extract', 'citric acid', 'tocopherol', 'xanthan gum', 'limonene', 'linalool', 'anthemis nobilis flower water', 'pelargonium graveolens extract', 'foeniculum vulgare seed extract', 'citronellol', 'citrus nobilis oil', 'anthemis nobilis flower water', 'cinnamomum camphora bark oil']",28,400000.0,Medium,cetearyl ethylhexanoate cetearyl alcohol capric triglyceride sesamium indicum seed oil cetearyl glucoside butyrospermum parkii myristyl myristate glycerin ribes nigrum bud oil phenoxyethanol helianthus annuus seed oil oryzanol bisabolol sodium hydroxymethylglycinate hippophae rhamnoides extract calendula officinalis extract citric acid tocopherol xanthan gum limonene linalool anthemis nobilis flower water pelargonium graveolens extract foeniculum vulgare seed extract citronellol citrus nobilis oil anthemis nobilis flower water cinnamomum camphora bark oil,cetearyl_ethylhexanoate cetearyl_alcohol capric_triglyceride sesamium_indicum_seed_oil cetearyl_glucoside butyrospermum_parkii myristyl_myristate glycerin ribes_nigrum_bud_oil phenoxyethanol helianthus_annuus_seed_oil oryzanol bisabolol sodium_hydroxymethylglycinate hippophae_rhamnoides_extract calendula_officinalis_extract citric_acid tocopherol xanthan_gum limonene linalool anthemis_nobilis_flower_water pelargonium_graveolens_extract foeniculum_vulgare_seed_extract citronellol citrus_nobilis_oil anthemis_nobilis_flower_water cinnamomum_camphora_bark_oil,0,Exfoliating & Brightening
Bulldog Original 2-in-1 Beard Shampoo and Conditioner 200ml,Cleanser,"['cocamidopropyl betaine', 'sodium lauroyl', 'aloe barbadenis extract', 'sodium chloride', 'acrylates copolymer', 'stearamidopropyl dimethylamine', 'sodium benzoate', 'parfum', 'potassium sorbate', 'trisodium ethylenediamine disuccinate', 'camelina sativa seed oil', 'limonene', 'glycerin', 'camellia sinensis extract', 'citric acid', 'tocopherol']","['cocamidopropyl betaine', 'sodium lauroyl', 'aloe barbadenis extract', 'sodium chloride', 'acrylates copolymer', 'stearamidopropyl dimethylamine', 'sodium benzoate', 'parfum', 'potassium sorbate', 'trisodium ethylenediamine disuccinate', 'camelina sativa seed oil', 'limonene', 'glycerin', 'camellia sinensis extract', 'citric acid', 'tocopherol']",16,90000.0,Low,cocamidopropyl betaine sodium lauroyl aloe barbadenis extract sodium chloride acrylates copolymer stearamidopropyl dimethylamine sodium benzoate parfum potassium sorbate trisodium ethylenediamine disuccinate camelina sativa seed oil limonene glycerin camellia sinensis extract citric acid tocopherol,cocamidopropyl_betaine sodium_lauroyl aloe_barbadenis_extract sodium_chloride acrylates_copolymer stearamidopropyl_dimethylamine sodium_benzoate parfum potassium_sorbate trisodium_ethylenediamine_disuccinate camelina_sativa_seed_oil limonene glycerin camellia_sinensis_extract citric_acid tocopherol,2,Acne & Purifying
La Roche-Posay Effaclar Micellar Water 200ml,Cleanser,"['peg-7 capric triglyceride', 'poloxamer 124', 'poloxamer 184', 'peg-6 capric triglyceride', 'glycerin', 'polysorbate 80', 'zinc pca', 'sodium hydroxide', 'disodium edta', 'bht', 'myrtrimonium bromide', 'parfum']","['peg-7 capric triglyceride', 'poloxamer 124', 'poloxamer 184', 'peg-6 capric triglyceride', 'glycerin', 'polysorbate 80', 'zinc pca', 'sodium hydroxide', 'disodium edta', 'bht', 'myrtrimonium bromide', 'parfum']",12,250000.0,Medium,peg-7 capric triglyceride poloxamer 124 poloxamer 184 peg-6 capric triglyceride glycerin polysorbate 80 zinc pca sodium hydroxide disodium edta bht myrtrimonium bromide parfum,peg-7_capric_triglyceride poloxamer_124 poloxamer_184 peg-6_capric_triglyceride glycerin polysorbate_80 zinc_pca sodium_hydroxide disodium_edta bht myrtrimonium_bromide parfum,1,Hydrating & Anti-Aging
Murad Age Reform Aha/Bha Exfoliating Cleanser (200ml),Cleanser,"['sodium laureth sulfate', 'cocamidopropyl betaine', 'simmondsia chinensis leaf extract', 'acrylates copolymer', 'glycol stearate', 'butylene glycol', 'sodium pca', 'dipotassium glycyrrhizate', 'sodium ascorbyl phosphate', 'glycolic acid', 'lactic acid', 'salicylic acid', 'polyquaternium-4', 'sodium hydroxide', 'sodium chloride', 'citric acid', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben']","['sodium laureth sulfate', 'cocamidopropyl betaine', 'simmondsia chinensis leaf extract', 'acrylates copolymer', 'glycol stearate', 'butylene glycol', 'sodium pca', 'dipotassium glycyrrhizate', 'sodium ascorbyl phosphate', 'glycolic acid', 'lactic acid', 'salicylic acid', 'polyquaternium-4', 'sodium hydroxide', 'sodium chloride', 'citric acid', 'disodium edta', 'phenoxyethanol', 'methylparaben', 'propylparaben']",20,760000.0,High,sodium laureth sulfate cocamidopropyl betaine simmondsia chinensis leaf extract acrylates copolymer glycol stearate butylene glycol sodium pca dipotassium glycyrrhizate sodium ascorbyl phosphate glycolic acid lactic acid salicylic acid polyquaternium-4 sodium hydroxide sodium chloride citric acid disodium edta phenoxyethanol methylparaben propylparaben,sodium_laureth_sulfate cocamidopropyl_betaine simmondsia_chinensis_leaf_extract acrylates_copolymer glycol_stearate butylene_glycol sodium_pca dipotassium_glycyrrhizate sodium_ascorbyl_phosphate glycolic_acid lactic_acid salicylic_acid polyquaternium-4 sodium_hydroxide sodium_chloride citric_acid disodium_edta phenoxyethanol methylparaben propylparaben,2,Acne & Purifying
Elemis Balancing Lime Blossom Cleanser 200ml,Cleanser,"['zea mays oil', 'propylene glycol', 'helianthus annuus seed oil', 'isopropyl myristate', 'glycerin', 'lecithin', 'egg yolk (ovum) extract', 'tilia cordata flower extract', 'xanthan gum', 'ethoxydiglycol', 'sodium hydroxide', 'parfum', 'carbomer', 'diazolidinyl urea', 'dichlorobenzyl alcohol', 'methylparaben', 'propylparaben', 'phenoxyethanol', 'tocopherol', 'sodium benzoate', 'triclosan', '2-bromo-2-nitropropane-1,3-diol', 'ci 42090', 'ci 19140', 'alpha-isomethyl ionone', 'butylphenyl methylpropional', 'amyl cinnamal', 'citronellol', 'limonene', 'cinnamyl alcohol', 'linalool']","['zea mays oil', 'propylene glycol', 'helianthus annuus seed oil', 'isopropyl myristate', 'glycerin', 'lecithin', 'egg yolk (ovum) extract', 'tilia cordata flower extract', 'xanthan gum', 'ethoxydiglycol', 'sodium hydroxide', 'parfum', 'carbomer', 'diazolidinyl urea', 'dichlorobenzyl alcohol', 'methylparaben', 'propylparaben', 'phenoxyethanol', 'tocopherol', 'sodium benzoate', 'triclosan', '2-bromo-2-nitropropane-1,3-diol', 'ci 42090', 'ci 19140', 'alpha-isomethyl ionone', 'butylphenyl methylpropional', 'amyl cinnamal', 'citronellol', 'limonene', 'cinnamyl alcohol', 'linalool']",31,500000.0,Medium,"zea mays oil propylene glycol helianthus annuus seed oil isopropyl myristate glycerin lecithin egg yolk (ovum) extract tilia cordata flower extract xanthan gum ethoxydiglycol sodium hydroxide parfum carbomer diazolidinyl urea dichlorobenzyl alcohol methylparaben propylparaben phenoxyethanol tocopherol sodium benzoate triclosan 2-bromo-2-nitropropane-1,3-diol ci 42090 ci 19140 alpha-isomethyl ionone butylphenyl methylpropional amyl cinnamal citronellol limonene cinnamyl alcohol linalool","zea_mays_oil propylene_glycol helianthus_annuus_seed_oil isopropyl_myristate glycerin lecithin egg_yolk_(ovum)_extract tilia_cordata_flower_extract xanthan_gum ethoxydiglycol sodium_hydroxide parfum carbomer diazolidinyl_urea dichlorobenzyl_alcohol methylparaben propylparaben phenoxyethanol tocopherol sodium_benzoate triclosan 2-bromo-2-nitropropane-1,3-diol ci_42090 ci_19140 alpha-isomethyl_ionone butylphenyl_methylpropional amyl_cinnamal citronellol limonene cinnamyl_alcohol linalool",0,Exfoliating & Brightening
PIXI Glow Tonic Cleansing Gel 135ml,Cleanser,"['methyl gluceth-10', 'ethoxydiglycol', 'dipropylene glycol', 'butoxydiglycol', 'glycereth-26', 'diglycerin', 'glycerin', 'aloe barbadenis extract', 'vitis vinifera extract', 'actinidia chinensis', 'pyrus malus flower extract', 'citrus aurantium dulcis', 'citrus limon juice extract', 'citrus grandis', 'glycolic acid', 'aesculus hippocastanum extract', 'panax ginseng root extract', 'hamamelis virginiana', 'ananas sativas fruit extract', 'nelumbo nucifera flower extract', 'lactobacillus', 'diethoxydiglycol', 'carbomer', 'tromethamine', 'phenoxyethanol', 'polysorbate 80', 'parfum', 'ethylhexyl glycerin', 'butylene glycol', 'disodium edta', 'allantoin', 'panthenol', 'betaine']","['methyl gluceth-10', 'ethoxydiglycol', 'dipropylene glycol', 'butoxydiglycol', 'glycereth-26', 'diglycerin', 'glycerin', 'aloe barbadenis extract', 'vitis vinifera extract', 'actinidia chinensis', 'pyrus malus flower extract', 'citrus aurantium dulcis', 'citrus limon juice extract', 'citrus grandis', 'glycolic acid', 'aesculus hippocastanum extract', 'panax ginseng root extract', 'hamamelis virginiana', 'ananas sativas fruit extract', 'nelumbo nucifera flower extract', 'lactobacillus', 'diethoxydiglycol', 'carbomer', 'tromethamine', 'phenoxyethanol', 'polysorbate 80', 'parfum', 'ethylhexyl glycerin', 'butylene glycol', 'disodium edta', 'allantoin', 'panthenol', 'betaine']",33,360000.0,Medium,methyl gluceth-10 ethoxydiglycol dipropylene glycol butoxydiglycol glycereth-26 diglycerin glycerin aloe barbadenis extract vitis vinifera extract actinidia chinensis pyrus malus flower extract citrus aurantium dulcis citrus limon juice extract citrus grandis glycolic acid aesculus hippocastanum extract panax ginseng root extract hamamelis virginiana ananas sativas fruit extract nelumbo nucifera flower extract lactobacillus diethoxydiglycol carbomer tromethamine phenoxyethanol polysorbate 80 parfum ethylhexyl glycerin butylene glycol disodium edta allantoin panthenol betaine,methyl_gluceth-10 ethoxydiglycol dipropylene_glycol butoxydiglycol glycereth-26 diglycerin glycerin aloe_barbadenis_extract vitis_vinifera_extract actinidia_chinensis pyrus_malus_flower_extract citrus_aurantium_dulcis citrus_limon_juice_extract citrus_grandis glycolic_acid aesculus_hippocastanum_extract panax_ginseng_root_extract hamamelis_virginiana ananas_sativas_fruit_extract nelumbo_nucifera_flower_extract lactobacillus diethoxydiglycol carbomer tromethamine phenoxyethanol polysorbate_80 parfum ethylhexyl_glycerin butylene_glycol disodium_edta allantoin panthenol betaine,1,Hydrating & Anti-Aging
